id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
365187,Nannaku Prematho...,Action,te,Subramanyam a businessman is on his deathbed when he tells his sons about a cunning man who stole most of his wealth. Hearing this Abhiram the youngest son lays out a plan to seek his revenge.,4.187,Sri Venkateswara Cine Chitra,13-01-2016,0,0,168,Released,,7.1,22,N.T. Rama Rao Jr.-Rakul Preet Singh-Jagapati Babu-Rajendra Prasad-Madhoo-Thagubothu Ramesh-Rajiv Kanakala-Srinivas Avasarala-Ashish Vidhyarthi-Noel Sean-Amit Kumar Tiwari-Naveen Neni-Vennela Kishore-Vajja Venkata Giridhar,father-ntr25,/t8RGpSw86jKFpxxnjywVBNiuPx7.jpg,/spIq1qdOBUdx8wx8e2l6uS81SIZ.jpg,297222-353533-253533-350312-256040-181882-101736-325699-405924-215248-564147-360814-34763-23790-20453-412326-541487-571610-262227-63378-496495
941596,Thar,Western-Action-Thriller-Drama-Crime,hi,A mysterious stranger arrives in a village situated in the Thar desert and crosses paths with a veteran cop investigating a case of brutal killings.,4.183,Anil Kapoor Film Company,06-05-2022,0,0,108,Released,,6.3,19,Anil Kapoor-Harshvardhan Kapoor-Fatima Sana Shaikh-Satish Kaushik-Jitendra Joshi-Mukti Mohan-Akshay Oberoi-Nivedita Bhattacharya-Anushka Kaushik-Mandana Karimi-Sanjay Dadhich-Sanjay Bishnoi-Akshay Gunawat-Rahul Singh-Suraj Vyas-Palash Kamble-Akram Khan-Shubham Kumar-Bhagwan Das Patel-Varin Roopani-Amarjeet Singh,revenge thriller,/2PK1WRr8dOF7FG5G4VCal4GcnPT.jpg,/oX39pOojh66V5fCmakGVYAHVkwM.jpg,785663-500840-436270-756999-725201
640421,Cargo,Science Fiction-Drama-Fantasy,hi,Prahastha a lonely astronaut works in a spaceship. Every morning his spaceship comes close to Earth and Cargos are delivered at the arrival bay. These Cargos are people who have just died on Earth and we learn that Prahastha works for Post Death Transition Services — a large pioneering bureaucratic company that stores transitions and recycles dead people for rebirth. Today after many years a young popular astronaut — Yuvishka trained in cutting edge technology will join the spaceship as his assistant.,4.168,Fundamental Pictures-Electric Films,18-10-2019,0,0,113,Released,Meaning of Life and Living,5,15,Vikrant Massey-Shweta Tripathi-Nandu Madhav-Biswapati Sarkar-Surender Thakur-Hansal Mehta-Prabal Panjabi-Konkona Sen Sharma-Anjum Rajabali,afterlife-loneliness-astronaut-death-rebirth,/p8qSsI6g2vSrdumtdbb8c2Q2pV6.jpg,/jNfV2jWFa4ItM7ZeG3BLi9V0Hfs.jpg,
287859,Raja Natwarlal,Thriller-Drama-Mystery-Crime,hi,Based on the story of a notorious real-life con man this twisty Bollywood thriller revolves around cunning fraudster Raja Natwarlal who pulls off a series of two-bit scams in Mumbai on his way to a big swindle. A small-time con man wants to get into the big leagues and take on a Goliath in the world of scams.,4.166,UTV Motion Pictures,29-08-2014,5,4,141,Released,,6.5,22,Emraan Hashmi-Humaima Malick-Paresh Rawal-Kay Kay Menon-Deepak Tijori-Mohammed Zeeshan Ayyub,,/g9VRy4pTVr6akx5zXJC9H8YJ0ZY.jpg,/3MCxWeJKBKWFL77OFnSxKO4txPd.jpg,
590404,Chhapaak,Drama,hi,A true story based on acid attack survivor Malti's (Laxmi Agarwal) grueling and glorious journey from her medical treatment court proceedings leading to her emotional healing.,4.157,Mriga Films-Fox Star Studios-KA Productions,10-01-2020,0,0,123,Released,,7.7,20,Deepika Padukone-Vikrant Massey-Madhurjeet Sarghi-Anand Tiwari-Payal Nair-Ankit Bisht-Vaibhavi Upadhyay,based on true story-disfigured face-acid attack,/cr5KqiolMMRUEJxrNLWESxyVVeU.jpg,/3joMZpdeBTHTdmb7sPfXlJmkamU.jpg,584850-675592
408624,A Death in the Gunj,Drama-Thriller,hi,A sensitive university student unraveling while on a week-long vacation with a crowd of cocksure relatives and family friends.,4.157,Studioz IDrream-MacGuffin Pictures-Skywalk Films,02-06-2017,0,0,110,Released,,7,42,Vikrant Massey-Ranvir Shorey-Kalki Koechlin-Tillotama Shome-Gulshan Devaiah-Tanujaa-Om Puri-Jim Sarbh-Arya Sharma,questioning-woman director,/vXSnbVgCJpsa3xQV93ol94eiXV0.jpg,/wRe8Et2LzalpcSgEsUuTQeU7UIS.jpg,
30695,Chance Pe Dance,Music-Romance-Drama,hi,Sameer is the archetypal struggler who leaves his dad in Delhi and comes to Mumbai chasing dreams of becoming a star in Bollywood. Does he manage to survive the bleak and grueling rounds of endless auditions broken promises and missed chances?,4.154,UTV Motion Pictures,15-01-2010,0,0,121,Released,,5.5,24,Shahid Kapoor-Genelia D'Souza-Satish Shah-Mohnish Behl-Vikas Bhalla-Bikramjeet Kanwarpal-Kurush Deboo-Jimmy Sharma-Vijay Raaz,,/ypnLRUuBiu6VxQAiYeBvmLrR4fL.jpg,/eaBHMLcrhOc0iT7jRZoYho4IhsH.jpg,
55808,Rakht Charitra 2,Action-Crime-Drama,hi,The sequel carries forward the tale of power and revenge which exploded in Rakht Charitra 1. The rebel leader turned politician Pratap consolidates his political base but is forced to retread the path of vengeance once again after a rival from the past Surya Narayan Reddy chooses to avenge the assassination of his family. Surya swears vengeance against Pratap after his family is wiped out in a bomb attack and Pratap is hell bent on decimating his enemy even if it means separating ways with his mentor and political veteran Shivaji.,4.152,Cloud Nine Movies-Cinergy Pictures,03-12-2010,0,0,135,Released,A Story of Terrifying Vengeance,6.1,17,Suriya-Vivek Oberoi-Priyamani-Radhika Apte-Shatrughan Sinha-Ajaz Khan-Sudeep-Anupam Shyam-Zarina Wahab-Kota Srinivasa Rao-Subrat Dutta-Vishwajeet Pradhan-Sushmita Mukherjee-Tanikella Bharani-Kitty-Subhalekha Sudhakar,gangster-revenge-political assassination-criminal underworld-political killing,/lx36zIYVOHfLVklyFlPYMCmlY7b.jpg,/25YQKS6SBJxy2vaTEL0pR90FrRl.jpg,
161468,Inkaar,,hi,At a leading ad agency the battle for the top job between Rahul Verma the advertising CEO and Maya Luthra his ambitious protégée takes an ugly turn when Maya files a sexual harassment complaint against Rahul.,4.149,Viacom18 Studios,18-01-2013,850000,1600000,133,Released,,5.7,19,Arjun Rampal-Chitrangda Singh-Deepti Naval-Vipin Sharma-Kanwaljit Singh-Rehana Sultan,,/nUKuIHr739jjBfqTmCO1HH94gCt.jpg,/ckSF8dZb8WuGtQBfTJSCLeslC5t.jpg,
888234,Dhamaka,Action-Comedy,te,Swamy and Anand Chakravarthy are lookalikes. Swamy is a jobless guy while  Anand is the son of Nanda Gopal Chakravarthy running a company called People Mart. Under dicey circumstances Pranavi a pretty young girl falls in love with both of them. When JP a monstrous corporate honcho seeks to acquire People Mart through unethical means Anand and Swamy’s lives get intertwined.,4.141,People Media Factory-Abhishek Agarwal Arts,23-12-2022,5000000,14000000,138,Released,Double Impact,5.6,5,Ravi Teja-Sree Leela-Jayaram-Sachin Khedekar-Tanikella Bharani-Rao Ramesh-Chirag Jani-Ali Basha-Praveen-Hyper Adhi-Pavitra Lokesh-Tulasi-Rajshri Nair-Sameer Hasan-Mounika Reddy-Kireeti Damaraju-Satyam Rajesh-Raghu Babu-Chammak Chandra-Bheems Ceciroleo-Vadlamani Srinivas-Shri Tej,,/l0E50ILyzg0AyjKuV45aEPuIOz4.jpg,/A7TbMCzUAwSlcbsWKq0UJt1WIz7.jpg,
541487,Maharshi,Drama-Action,te,Rishi Kumar is a billionaire and the CEO of Origins someone who has always strived for the success he now owns. His friend Ravi needs help how will he come through?,4.138,PVP Cinema-Sri Venkateswara Creations-Vyjayanthi Movies,09-05-2019,12000000,34000000,176,Released,Join the journey of Rishi,7.2,22,Mahesh Babu-Pooja Hegde-Allari Naresh-Jagapati Babu-Prakash Raj-Jayasudha-Meenakshi Dixit-Ananya-Sai Kumar-Tanikella Bharani-Rao Ramesh-Vennela Kishore-Kamal Kamaraju-Mukesh Rishi-Nassar-Vidyullekha Raman-Srinivasa Reddy-Posani Krishna Murali-Rajiv Kanakala-Brahmaji-Anish Kuruvilla-Sameer Hasan-Ravi Prakash-Randhir Gatla-Jhansi-Kaikala Satyanarayana-Kota Srinivasa Rao-Annapoorna-Aneesha Dama-Rajsekhar Aningi-Hemant Jeshwant Rao-Mahesh Achanta-Sonia Albizuri-Sivannarayana Naripeddi-Jacklyn Thrapp-Prudhviraj-Sana-V. S. Roopa Lakshmi-Patricia Pinto-Monica Pinto-Francesca Pinto-Nicholas Pinto-Ashrita Vemuganti-John Kokken-Kedar Shankara-Gururaj Manepalli-Divi Vadthya-Mohan Bhagath,businessman-millionaire-telugu-downtrodden farmers,/pV6xLQh54ga8oaQqJtUqLp12LwQ.jpg,/oFtr7SHlirL1jcs7sQYsU246KBV.jpg,
601801,Chopsticks,Comedy-Drama,hi,A gifted but insecure woman is in for a transformative experience when she enlists the help of an enigmatic con artist to recover her stolen car,4.135,Viniyard Films,31-05-2019,0,0,100,Released,Shit just goat real,6,38,Abhay Deol-Mithila Palkar-Vijay Raaz-Benafsha Soonawalla-Achint Kaur-Dilip Rawal-Marlene Marie-Sailee Gaikwad-Pragya-Deep Singh-Abhishek Kandhekar-Jatin Negi-Krishna Singh Bisht-Prakhar Saxena-Jai Neeraj-Ankit Bhardwaj,internet-stolen cars,/ejFfjFbK7t3kGFJJiANUQBWxITk.jpg,/ip4UDE4sVqX4gRz8Wl7MvZsG4ST.jpg,
192097,Ghanchakkar,Comedy-Crime-Thriller,hi,A safe cracker claims he has lost his memory when two criminals come calling for their cut of the bank heist loot.,4.135,UTV Motion Pictures,28-06-2013,4100000,5300000,137,Released,Remember Not To Forget,5.5,26,Vidya Balan-Emraan Hashmi-Rajesh Sharma-Parvin Dabas-Namit Das-Shashank Shende-Mahabanoo Mody-Kotwal,,/8hGSdhi7szg64w5mOqsdGGQdoqm.jpg,/gmfR15AgaxeISYWqTWsIpVsEzb.jpg,
